id,rolling_speed,elevation_speed,elevation_jerk,elevation,roll,elevation_acceleration,controller_input
1268,-0.004,-4.6,-0.01,-60,0.01,0.3,10.0
1269,-0.0016,-6.5,-0.02,0,0.0,0.1,-10.0
1270,-0.0016,-5.0,0.0,-30,0.032,-0.1,-10.0
1271,0.0091,-3.4,0.0,-10,0.008,-0.4,-30.0
1272,-0.0069,-2.5,0.0,10,0.046,-0.2,-30.0
1273,0.0123,-7.2,-0.02,-60,0.013,0.1,10.0
1274,0.006999999999999999,-4.2,0.01,-40,-0.024,0.0,-50.0
1275,0.0036,3.2,0.0,-40,-0.008,0.2,30.0
1276,-0.0002,3.7,0.0,20,-0.016,0.0,10.0
1277,0.0062,-0.1,0.01,-10,-0.002,-0.2,-30.0
1278,0.005,-2.7,0.0,0,0.006,-0.2,-20.0
1279,0.0094,1.1,0.0,-60,0.001,0.2,10.0
1280,0.0055,-1.8,0.0,-30,0.012,0.0,-20.0
1281,0.0169,2.5,0.0,-30,0.008,-0.1,10.0
1282,-0.0018,0.7,0.0,-20,0.006999999999999999,0.2,-10.0
1283,0.0057,1.7,0.01,-40,-0.005,0.0,10.0
1284,-0.0046,-5.4,0.0,0,0.028,-0.2,-10.0
1285,0.0025,-2.3,0.0,-30,0.013,0.0,-10.0
1286,0.0087,2.1,0.0,-60,-0.005,0.3,30.0
1287,0.0075,-1.6,0.0,-60,-0.011,0.0,-10.0
1288,-0.0053,4.8,-0.01,-60,-0.014,0.2,-10.0
1289,0.0101,-0.8,0.0,-60,0.012,0.0,-10.0
1290,-0.0078,5.8,0.0,-20,-0.013,0.0,-10.0
1291,-0.0043,3.7,-0.01,-20,0.006,0.1,10.0
1292,0.0027,-4.3,-0.02,-10,0.011,0.0,10.0
1293,-0.0045,3.6,0.0,0,-0.017,0.1,20.0
1294,0.0071,-0.2,-0.01,-40,-0.004,0.0,10.0
1295,0.0079,5.9,0.0,40,-0.004,0.0,10.0
1296,-0.0049,-3.4,0.0,-20,0.002,-0.1,-30.0
1297,-0.0016,-1.7,0.0,-10,0.011,-0.1,-10.0
1298,-0.0018,-5.8,0.0,-40,0.004,0.1,-10.0
1299,-0.0072,-3.3,0.0,-10,0.005,0.0,-10.0
1300,0.0019,-3.2,0.0,-10,-0.002,-0.1,-40.0
1301,-0.0043,-1.1,0.0,-60,-0.015,-0.1,-20.0
1302,0.009000000000000001,-4.4,0.0,40,-0.003,-0.1,-10.0
1303,0.0093,-3.6,0.0,-40,-0.013,0.3,10.0
1304,0.0041,-2.3,-0.02,-20,0.01,0.2,20.0
1305,-0.0069,1.9,0.0,-30,0.004,0.0,20.0
1306,-0.0055,2.0,-0.01,-10,0.0,0.3,10.0
1307,0.0046,5.7,0.0,-20,-0.006,0.2,20.0
1308,-0.0008,-4.3,0.0,40,0.01,-0.4,-30.0
1309,-0.0005,-1.6,0.0,20,0.033,-0.3,-30.0
1310,0.0024,7.1,0.0,0,-0.015,0.1,20.0
1311,0.0,3.3,0.0,-10,-0.019,0.1,10.0
1312,0.0017,-1.7,-0.01,-50,-0.018000000000000002,0.2,-20.0
1313,0.0086,-0.6,0.0,-30,0.011,0.0,-10.0
1314,0.0117,4.5,0.01,-20,-0.008,0.3,20.0
1315,-0.011000000000000001,-5.6,0.01,-10,0.006999999999999999,0.2,-20.0
1316,0.0061,4.4,0.0,-50,-0.025,0.3,40.0
1317,0.0066,-2.7,0.0,20,0.0,-0.1,-20.0
1318,-0.0042,-2.7,0.0,-30,0.006,0.0,-10.0
1319,0.0037,-3.9,0.0,-20,-0.008,0.0,-10.0
1320,0.0091,5.2,0.0,-10,-0.024,0.2,20.0
1321,-0.0067,-1.7,0.0,-70,-0.009000000000000001,0.2,-10.0
1322,0.002,-6.3,0.01,0,0.009000000000000001,0.0,10.0
1323,0.0058,-1.5,0.0,20,0.013,-0.1,-10.0
1324,0.0087,9.0,0.01,0,0.028,0.0,50.0
1325,-0.0021,-5.8,0.0,60,0.026,-0.1,-30.0
1326,-0.0008,5.4,0.0,30,-0.019,0.0,10.0
1327,-0.0072,1.6,0.0,-70,0.02,0.1,-10.0
1328,-0.0034,-7.7,0.0,10,-0.012,-0.1,-20.0
1329,-0.0022,-7.8,-0.01,-20,0.04,0.1,-20.0
1330,-0.0008,0.8,0.0,0,-0.003,0.3,40.0
1331,-0.0027,2.6,0.0,0,-0.024,0.1,10.0
1332,-0.0007,-2.8,0.0,10,0.033,-0.4,-40.0
1333,-0.0012,-8.2,0.0,20,-0.002,-0.1,-20.0
1334,0.0028,-0.1,-0.01,20,0.002,-0.3,-20.0
1335,0.0092,4.1,0.0,-30,-0.021,-0.1,-20.0
1336,0.0058,-3.6,0.0,-10,0.008,-0.1,-10.0
1337,-0.0006,-1.9,0.0,-10,0.006999999999999999,-0.2,-10.0
1338,-0.0028,3.6,0.0,-30,0.004,0.1,20.0
1339,0.0006,-4.3,0.0,-40,0.001,0.0,10.0
1340,0.0012,2.5,0.0,30,-0.009000000000000001,0.1,20.0
1341,-0.0024,5.6,0.01,-50,0.011,0.3,20.0
1342,0.005,5.7,0.0,10,-0.021,-0.1,10.0
1343,0.001,-6.6,0.0,20,-0.014,0.0,-20.0
1344,0.0058,-4.0,0.0,0,0.012,0.0,10.0
1345,0.0014,2.7,0.0,-10,-0.002,0.1,30.0
1346,0.0039,-3.7,0.0,0,-0.01,-0.3,-50.0
1347,0.0062,-1.1,-0.02,20,-0.003,0.0,10.0
1348,-0.0075,4.0,0.0,-70,0.022,0.0,10.0
1349,0.0022,-2.0,0.0,-30,0.008,-0.1,-30.0
1350,0.0004,-2.1,0.0,0,-0.014,-0.3,-40.0
1351,-0.0036,-3.1,0.0,-10,0.006,0.0,-20.0
1352,-0.0006,-2.0,0.0,-10,0.031,-0.2,-30.0
1353,-0.0016,-2.7,0.0,0,0.016,-0.2,-20.0
1354,0.0057,6.0,0.0,10,-0.001,0.1,10.0
1355,0.002,0.3,0.0,-40,-0.039,-0.2,-10.0
1356,0.0005,-4.5,0.0,-30,0.006,0.1,-20.0
1357,0.0109,6.0,-0.01,-40,0.015,0.0,10.0
1358,-0.0068,3.6,0.0,-20,-0.015,0.0,10.0
1359,-0.0006,6.5,0.0,20,-0.01,0.0,30.0
1360,0.0032,-0.1,0.0,-50,0.011,0.1,30.0
1361,-0.0049,-0.2,0.0,-10,0.027000000000000003,0.2,20.0
1362,0.003,-1.7,0.0,-30,0.018000000000000002,-0.2,-20.0
1363,0.0002,-1.1,0.01,-10,-0.033,-0.4,-10.0
1364,-0.0068,-3.9,0.0,20,-0.012,-0.2,-20.0
1365,-0.0013,-3.5,0.0,-10,0.005,-0.2,-60.0
1366,-0.0002,5.6,0.0,70,-0.027000000000000003,-0.1,10.0
1367,0.0027,-2.5,0.0,-30,0.006,-0.1,-30.0
1368,-0.0015,-0.9,0.0,-40,-0.008,-0.1,-40.0
1369,0.0047,-1.7,0.02,-40,0.013,0.3,10.0
1370,-0.0006,0.7,0.0,-20,0.002,0.2,10.0
1371,0.0014,-4.2,0.0,-30,0.02,-0.1,-10.0
1372,-0.0006,3.1,0.0,30,0.005,0.0,10.0
1373,-0.0085,-5.5,0.0,-20,0.008,0.0,-10.0
1374,-0.0031,0.8,0.0,-40,-0.015,0.3,20.0
1375,-0.0066,-9.0,-0.01,-10,0.014,-0.2,-10.0
1376,-0.0027,-11.1,0.0,0,0.016,0.0,-30.0
1377,0.0058,2.0,0.0,-20,-0.006,0.2,20.0
1378,-0.0075,-2.6,0.0,20,0.021,-0.1,-20.0
1379,-0.006,4.2,0.01,-10,0.043,-0.1,-10.0
1380,-0.0007,0.0,-0.01,0,0.006,0.2,20.0
1381,-0.0055,0.3,0.0,-10,0.011,-0.2,-20.0
1382,-0.0054,3.6,0.0,-20,0.002,0.0,40.0
1383,-0.0078,-0.2,0.0,10,0.002,-0.1,-20.0
1384,0.0026,-2.0,0.0,-10,-0.023,-0.1,-20.0
1385,0.003,-3.1,0.0,0,-0.009000000000000001,-0.2,-10.0
1386,-0.0029,-2.6,0.0,0,-0.002,-0.1,-10.0
1387,-0.0072,1.3,0.0,-20,0.009000000000000001,0.1,10.0
1388,-0.0065,-2.8,-0.01,-20,0.011,0.0,10.0
1389,0.0035,-4.0,0.0,10,0.033,-0.2,10.0
1390,0.0051,-1.9,-0.01,0,0.013,-0.2,-30.0
1391,0.0,0.1,0.0,-30,0.033,0.3,30.0
1392,0.0053,-4.1,0.0,30,0.034,-0.4,-30.0
1393,0.0077,-4.9,0.0,-30,-0.03,0.0,-10.0
1394,0.0008,-2.6,0.0,-10,0.006,-0.3,-30.0
1395,-0.0022,4.7,0.0,-20,-0.008,0.4,10.0
1396,0.0102,-2.7,-0.01,30,-0.003,-0.4,-10.0
1397,-0.0069,0.3,0.0,30,0.022,-0.2,-10.0
1398,0.0035,4.1,0.0,20,-0.014,0.0,10.0
1399,0.0038,-1.4,0.0,-10,-0.006,-0.2,-30.0
1400,0.0036,0.3,0.0,0,-0.016,-0.3,-50.0
1401,-0.0055,-1.5,0.01,-30,-0.004,-0.1,-30.0
1402,0.0065,-0.4,0.0,-30,-0.008,0.1,20.0
1403,0.0003,4.3,0.0,-40,-0.002,0.2,50.0
1404,0.0069,-5.1,0.0,-50,-0.008,0.3,40.0
1405,0.0032,7.8,0.0,-30,-0.016,0.2,20.0
1406,0.0033,3.1,0.0,-10,-0.008,0.1,10.0
1407,0.0067,-7.0,0.0,-30,0.009000000000000001,0.0,-40.0
1408,-0.0044,-4.8,0.0,-40,0.022,0.0,10.0
1409,0.0057,0.7,0.0,-20,-0.005,0.1,20.0
1410,0.0022,-7.2,0.0,-50,0.0,0.1,-20.0
1411,0.0007,-8.5,-0.02,10,-0.004,-0.2,-30.0
1412,0.0001,-6.8,0.0,-20,-0.006999999999999999,0.1,-20.0
1413,-0.0047,2.5,0.0,20,-0.004,-0.1,10.0
1414,0.0046,-5.4,0.0,40,0.042,-0.4,-10.0
1415,-0.008,4.3,0.0,-20,0.021,0.2,10.0
1416,-0.0042,-1.5,-0.01,-10,-0.028,-0.1,-20.0
1417,-0.0031,-4.9,0.0,20,-0.005,-0.2,-10.0
1418,-0.0028,5.9,0.0,-10,-0.006999999999999999,0.3,30.0
1419,-0.0015,4.8,0.0,-20,0.003,0.3,30.0
1420,-0.0001,-4.2,-0.01,-30,0.014,-0.3,-20.0
1421,0.0048,2.2,0.0,-30,-0.023,0.1,20.0
1422,-0.0065,-5.1,-0.02,-40,-0.006,0.3,-10.0
1423,-0.0053,-4.4,-0.01,-10,0.012,0.0,-10.0
1424,0.0021,1.8,0.0,-40,0.01,0.2,20.0
1425,0.0042,6.1,-0.01,-50,-0.02,0.0,10.0
1426,-0.0016,7.2,0.0,-20,0.003,0.0,10.0
1427,-0.0025,0.3,-0.01,-30,-0.033,0.0,-10.0
1428,-0.0057,-6.5,0.0,-40,-0.001,0.2,-20.0
1429,-0.0103,-2.8,0.01,-10,-0.016,0.0,10.0
1430,-0.0017,1.1,0.0,-20,0.017,0.2,10.0
1431,0.0036,-4.6,0.0,-10,0.016,0.0,-10.0
1432,-0.0017,-5.5,0.0,10,0.016,-0.3,-30.0
1433,0.004,-2.8,0.0,20,0.026,-0.3,-50.0
1434,0.0074,-3.5,0.0,-30,0.019,0.1,10.0
1435,0.0011,-3.6,0.0,10,-0.019,-0.1,-30.0
1436,-0.0028,-3.2,0.0,0,0.02,-0.3,-40.0
1437,0.0042,1.3,0.0,-10,-0.008,0.1,20.0
1438,-0.0009,3.3,0.0,10,0.002,0.2,10.0
1439,0.0036,-11.1,0.01,0,-0.011,0.1,-10.0
1440,-0.0085,2.8,0.0,-40,0.004,0.2,20.0
1441,-0.0032,-3.7,0.0,-10,0.013,-0.2,-40.0
1442,0.0049,-11.4,0.0,-20,0.01,-0.1,-30.0
1443,-0.0004,-2.9,0.0,-20,0.01,-0.1,-30.0
1444,0.0069,-4.2,0.0,-30,0.001,0.0,-20.0
1445,-0.0016,-1.7,0.0,-10,0.027000000000000003,-0.2,10.0
1446,-0.0047,-3.4,0.0,0,-0.013,-0.1,-10.0
1447,0.005,6.9,0.0,0,-0.011,0.2,40.0
1448,0.0005,5.1,0.0,10,-0.001,0.0,10.0
1449,0.0018,-3.4,0.0,-50,-0.012,0.0,-10.0
1450,0.0043,-0.9,0.0,10,0.018000000000000002,-0.3,10.0
1451,-0.0077,5.6,0.0,-60,0.043,0.0,30.0
1452,-0.0023,6.7,0.0,-40,0.0,0.1,10.0
1453,-0.0021,5.8,0.01,-10,0.034,0.1,10.0
1454,0.008,0.6,0.0,-10,-0.004,-0.1,10.0
1455,0.0011,2.1,0.0,-20,-0.021,0.2,30.0
1456,0.0093,-7.6,0.0,-10,-0.004,0.2,10.0
1457,0.001,3.7,0.0,-20,0.001,0.1,50.0
1458,0.0019,10.4,0.01,20,0.008,-0.1,30.0
1459,-0.0059,-1.9,0.0,-20,-0.011,0.0,-20.0
1460,-0.0102,0.6,0.0,20,-0.01,0.0,-10.0
1461,0.0054,-0.1,0.0,-20,0.014,-0.2,-40.0
1462,0.0062,2.1,0.0,-20,0.011,0.0,20.0
1463,-0.0049,3.9,0.0,-20,-0.012,0.3,40.0
1464,-0.0041,-3.6,0.0,-10,0.024,0.0,-10.0
1465,0.0001,8.0,0.0,0,-0.014,0.0,20.0
1466,-0.0014,2.9,0.0,-10,-0.015,0.2,20.0
1467,-0.0019,4.3,0.0,-10,0.006,0.1,10.0
1468,0.0062,-4.1,-0.01,-30,0.033,-0.2,-40.0
1469,0.006999999999999999,-9.6,0.0,70,0.02,-0.2,-10.0
1470,0.0005,-3.3,0.0,30,0.011,-0.5,-50.0
1471,0.0011,1.2,0.01,-10,-0.017,0.2,10.0
1472,0.0097,-1.3,0.0,-40,-0.006,0.1,10.0
1473,-0.0034,-1.5,0.0,-40,-0.012,-0.1,-20.0
1474,0.0046,-1.2,0.0,0,0.011,0.0,10.0
1475,0.0043,-1.3,-0.01,-60,0.012,0.3,20.0
1476,-0.0119,3.2,0.01,-30,0.011,-0.1,-10.0
1477,0.0025,-5.7,0.01,-10,-0.026,-0.5,-80.0
1478,0.0027,-7.0,-0.02,30,-0.011,0.0,-10.0
1479,0.0048,-3.3,0.0,-30,-0.005,0.0,10.0
1480,0.0048,-5.4,-0.01,-20,0.009000000000000001,-0.1,-10.0
1481,0.0075,-4.8,-0.01,-10,0.006,-0.1,-10.0
1482,0.0115,6.4,0.01,-30,-0.015,0.1,20.0
1483,0.0039,-1.1,-0.01,10,0.005,-0.3,-20.0
1484,-0.0027,-5.6,0.01,-20,-0.026,-0.4,-90.00000000000001
1485,-0.0001,-6.6,0.0,-30,-0.006,-0.1,-30.0
1486,0.0017,6.6,0.0,-10,-0.006,0.2,30.0
1487,0.0026,-4.8,0.0,0,-0.008,-0.1,-10.0
1488,-0.0078,2.3,0.0,-20,0.009000000000000001,0.1,-10.0
1489,0.0054,-0.8,0.01,0,-0.005,-0.1,10.0
1490,0.0009,0.7,0.0,-40,-0.005,-0.2,-40.0
1491,-0.0017,1.0,0.0,-10,-0.002,0.2,40.0
1492,-0.0006,1.9,0.0,-20,-0.004,0.2,10.0
1493,-0.0026,-5.0,0.0,-10,-0.008,-0.1,-20.0
1494,0.0006,4.4,0.0,-10,-0.028,0.0,20.0
1495,-0.0007,-2.0,0.0,20,-0.009000000000000001,-0.2,-20.0
1496,-0.0023,1.7,0.0,60,-0.011,0.0,10.0
1497,-0.0059,6.3,0.0,-20,0.006,0.1,10.0
1498,-0.0004,-6.7,0.0,0,0.002,-0.1,-30.0
1499,0.0031,4.0,0.0,0,-0.018000000000000002,0.1,30.0
1500,-0.0012,-4.1,0.0,10,0.017,-0.3,-10.0
1501,0.0005,3.6,0.0,20,0.008,0.0,10.0
1502,-0.0059,-1.4,0.0,-20,-0.009000000000000001,-0.1,-20.0
1503,0.0007,-4.2,-0.01,-20,0.012,0.2,-10.0
1504,-0.0015,-1.9,0.0,-10,-0.008,-0.1,-10.0
1505,0.0078,5.1,0.0,0,-0.027000000000000003,0.0,30.0
1506,-0.0057,-6.0,0.01,-30,0.014,0.0,-10.0
1507,-0.009000000000000001,-5.3,0.02,-30,0.001,0.3,-10.0
1508,0.0022,-3.7,0.0,-40,0.02,0.0,-10.0
1509,0.0009,2.4,0.0,-20,-0.009000000000000001,0.3,10.0
1510,0.0034,1.9,0.0,10,-0.036000000000000004,0.1,20.0
1511,0.0038,-7.5,0.0,-30,-0.005,0.1,-10.0
1512,-0.0022,-6.2,0.0,-30,-0.011,0.1,-20.0
1513,0.0087,0.3,0.0,30,-0.01,-0.1,10.0
1514,0.0065,3.8,-0.01,-20,0.012,-0.3,10.0
1515,0.0063,9.3,0.02,50,-0.026,-0.2,20.0
1516,-0.006999999999999999,-0.3,0.0,-40,0.008,0.0,-10.0
1517,0.0056,0.3,0.0,30,0.013,0.1,20.0
1518,-0.0008,-3.1,0.0,0,-0.005,-0.3,-10.0
1519,0.0011,-4.2,0.0,-20,0.01,-0.1,-10.0
1520,-0.0004,-2.0,0.0,0,-0.008,-0.3,-20.0
1521,-0.0079,-1.7,0.0,-30,0.002,0.0,-10.0
1522,0.0039,-3.6,0.01,-10,0.006999999999999999,-0.3,-10.0
1523,-0.0037,7.1,0.0,-20,-0.017,-0.1,-10.0
1524,0.0038,-5.1,0.0,-50,0.002,0.0,-10.0
1525,0.004,-0.6,-0.01,-50,-0.013,0.0,-10.0
1526,0.0039,0.4,-0.01,-30,0.029,0.2,10.0
1527,-0.0007,6.6,0.0,-10,0.006,0.3,40.0
1528,0.0011,2.2,-0.01,0,0.019,0.2,30.0
1529,0.01,-2.4,0.0,10,0.006,-0.2,-30.0
1530,-0.0078,-5.3,0.0,-30,0.006999999999999999,0.1,10.0
1531,0.005,-1.6,0.0,-20,0.01,-0.1,-30.0
1532,-0.0034,-6.0,0.0,-10,-0.006999999999999999,-0.1,-20.0
1533,0.0036,-6.6,0.0,-10,0.002,0.0,-20.0
1534,0.0066,-2.6,-0.01,20,0.014,-0.1,-10.0
1535,-0.0033,3.9,0.0,-60,0.029,0.2,20.0
1536,-0.0075,-2.4,0.0,-30,0.006,0.1,10.0
1537,-0.0011,-3.1,0.0,-40,0.023,-0.2,-20.0
1538,-0.0071,4.5,0.0,-50,0.008,0.1,10.0
1539,0.0026,2.8,0.0,0,0.015,0.2,40.0
1540,0.0061,-4.5,0.0,20,0.018000000000000002,0.1,10.0
1541,0.0084,-5.0,0.0,30,-0.03,0.0,-10.0
1542,-0.0041,1.1,0.0,30,0.025,-0.3,-30.0
1543,0.0044,-0.6,-0.01,20,0.001,-0.1,10.0
1544,-0.005,1.9,0.0,-30,0.023,0.0,10.0
1545,-0.0023,-2.5,-0.01,30,-0.002,0.3,40.0
1546,0.0071,-5.4,-0.01,-20,0.016,0.0,-10.0
1547,0.008,-3.3,-0.02,-20,0.003,0.0,10.0
1548,0.0033,-3.3,0.0,0,0.011,-0.1,-10.0
1549,0.0079,-1.2,0.0,-30,-0.003,0.0,10.0
1550,-0.0004,7.6,0.0,0,-0.021,0.1,20.0
1551,-0.0052,-8.0,0.0,0,0.011,0.0,-10.0
1552,0.0072,-4.3,-0.01,40,-0.005,-0.3,-20.0
1553,-0.0065,-1.0,0.0,10,0.003,0.0,-20.0
1554,0.0052,2.2,0.0,60,-0.017,-0.1,20.0
1555,-0.0035,-2.4,0.0,-30,0.037000000000000005,-0.1,-10.0
1556,-0.0061,5.1,-0.01,-30,-0.01,0.3,20.0
1557,-0.0005,2.3,-0.01,50,0.019,0.2,10.0
1558,0.0072,3.5,0.0,-40,0.011,0.0,20.0
1559,0.0047,-11.6,0.0,0,0.032,-0.4,-60.0
1560,0.0126,2.3,0.02,-60,-0.003,-0.2,10.0
1561,-0.0035,-1.0,0.0,-10,0.022,-0.2,-30.0
1562,0.0038,-8.8,0.0,50,0.006999999999999999,-0.3,-30.0
1563,0.0018,8.2,0.02,-10,0.003,0.0,10.0
1564,0.0091,9.3,0.0,-50,0.011,-0.1,10.0
1565,-0.003,3.6,0.0,-10,0.011,-0.2,-10.0
1566,0.0049,1.9,0.0,-20,-0.005,0.1,20.0
1567,-0.0025,-4.8,-0.02,-20,0.024,0.0,-20.0
1568,0.0005,8.1,0.01,0,-0.016,0.0,10.0
1569,-0.0005,-5.5,0.0,-10,0.005,0.0,-30.0
1570,0.006999999999999999,-6.5,-0.01,10,0.013,0.1,10.0
1571,0.0,5.7,0.0,-30,-0.033,0.2,10.0
1572,0.0081,0.1,0.0,-10,0.027000000000000003,-0.2,-80.0
1573,-0.0073,-4.1,0.0,20,-0.011,-0.2,10.0
1574,0.0022,-8.1,-0.01,-40,0.002,0.3,-40.0
1575,-0.0035,-3.5,0.0,50,-0.009000000000000001,-0.3,-50.0
1576,0.0006,-9.7,0.0,-10,-0.011,-0.2,-50.0
1577,0.0055,-6.5,-0.01,-40,-0.006999999999999999,0.0,-10.0
1578,-0.008,0.7,0.0,-20,-0.013,0.1,-10.0
1579,-0.0003,-3.9,0.0,0,0.0,-0.2,-20.0
1580,0.0002,-6.2,0.0,0,0.002,0.0,-30.0
1581,-0.0045,7.3,0.0,-50,-0.011,0.4,90.00000000000001
1582,-0.0024,-3.2,0.0,0,0.003,-0.2,-30.0
1583,-0.004,-4.3,-0.02,-20,0.036000000000000004,0.1,-10.0
1584,0.0,7.0,0.0,0,0.002,0.0,40.0
1585,0.0073,-3.7,0.0,-40,0.002,0.0,10.0
1586,-0.0102,-1.3,0.01,-50,-0.011,0.0,-10.0
1587,-0.002,-3.0,0.0,-20,-0.006,0.0,-20.0
1588,-0.0005,8.7,0.0,30,-0.001,-0.1,10.0
1589,0.0,5.5,0.01,10,-0.004,-0.1,10.0
1590,-0.0007,-3.3,0.0,-40,-0.005,0.1,-40.0
1591,0.0075,-1.4,0.01,-30,0.014,-0.1,-10.0
1592,0.0051,-1.0,-0.01,-30,-0.039,0.1,-10.0
1593,-0.0032,8.3,0.0,-40,-0.01,0.0,-10.0
1594,0.0036,-6.8,0.01,0,0.011,-0.2,-40.0
1595,-0.0014,-2.8,0.0,30,0.004,-0.3,-30.0
1596,0.0079,-2.5,0.0,-30,0.029,-0.5,-10.0
1597,-0.0001,-3.9,0.0,-10,0.001,-0.1,-10.0
1598,0.0012,-3.7,0.0,10,-0.017,-0.2,-50.0
1599,0.0129,5.8,0.0,-50,0.004,0.2,30.0
1600,-0.0024,-1.5,0.0,-30,0.025,-0.2,-20.0
1601,0.0031,-5.5,-0.01,20,0.013,0.0,10.0
1602,-0.0064,0.8,0.01,-40,-0.016,0.2,10.0
1603,-0.0057,2.7,0.01,-30,-0.031,-0.2,10.0
1604,0.0003,-7.2,0.0,-10,-0.033,0.0,-20.0
1605,-0.008,-3.6,0.01,-10,0.012,-0.1,-20.0
1606,0.0047,6.0,0.0,0,-0.024,0.3,60.0
1607,-0.0069,3.6,0.02,40,-0.016,-0.2,-10.0
1608,-0.002,-2.1,0.0,0,0.02,-0.1,-10.0
1609,0.0033,6.0,0.0,-30,-0.001,0.2,10.0
1610,-0.0004,2.9,0.0,-50,-0.006999999999999999,0.3,40.0
1611,-0.0049,-4.3,0.0,-20,-0.014,0.0,-30.0
1612,0.0065,0.2,0.0,0,-0.006,0.0,10.0
1613,0.0042,-0.4,-0.01,-40,0.018000000000000002,0.0,-10.0
1614,0.0019,-4.3,-0.01,-20,0.003,0.1,10.0
1615,-0.0016,0.6,0.0,-10,-0.011,0.3,-10.0
1616,-0.0056,-2.7,0.0,-40,0.025,-0.1,-20.0
1617,-0.0009,4.7,0.0,-20,-0.006,0.2,10.0
1618,0.0013,-7.3,0.0,-60,0.026,0.1,-20.0
1619,-0.0074,-4.8,-0.01,-10,-0.014,0.0,-40.0
1620,-0.0005,-6.1,0.0,40,-0.012,-0.2,-10.0
1621,-0.004,-9.3,-0.01,50,-0.028,0.0,-10.0
1622,0.0034,-0.7,0.0,0,0.005,-0.2,-20.0
1623,-0.0066,4.8,0.0,-60,0.004,0.1,-10.0
1624,-0.0006,1.7,0.0,0,-0.021,0.2,20.0
1625,0.0055,-5.0,0.0,10,-0.004,-0.2,10.0
1626,-0.0056,-0.1,0.0,10,-0.01,0.0,-30.0
1627,0.0026,5.5,0.0,-50,-0.02,0.3,20.0
1628,0.0064,8.9,0.0,-20,0.013,0.2,30.0
1629,-0.0037,8.3,0.02,20,-0.012,-0.2,10.0
1630,-0.0035,-3.0,-0.01,-20,-0.013,0.1,-10.0
1631,0.0046,4.8,0.02,20,0.012,-0.1,10.0
1632,0.001,-4.4,0.0,0,0.009000000000000001,-0.1,-20.0
1633,-0.0112,-4.0,0.0,-20,-0.009000000000000001,0.0,-10.0
1634,0.0048,1.4,0.0,-10,-0.01,0.0,30.0
1635,-0.0093,-5.6,0.0,10,0.014,-0.1,-20.0
1636,0.0018,0.5,-0.01,0,-0.005,0.3,10.0
1637,0.0065,3.4,0.0,-10,-0.01,0.1,10.0
1638,0.0056,5.0,-0.01,-20,0.018000000000000002,-0.1,10.0
1639,0.0066,-5.6,0.01,-20,-0.02,-0.1,-10.0
1640,0.0045,-2.3,0.0,0,-0.006,-0.2,-10.0
1641,-0.0057,-6.1,0.0,-10,-0.011,0.2,-10.0
1642,-0.0066,2.1,0.0,-20,0.003,0.0,20.0
1643,0.0055,-1.7,0.01,-60,-0.02,0.0,10.0
1644,-0.003,-4.1,0.0,-10,0.011,0.0,-10.0
1645,-0.0058,-6.0,0.0,-20,0.013,0.0,-20.0
1646,-0.0016,-2.5,-0.01,-40,0.021,0.1,10.0
1647,0.0068,-4.7,0.0,10,-0.004,0.0,-10.0
1648,-0.0006,-10.1,-0.02,-30,-0.014,0.3,-10.0
1649,0.0053,-5.1,0.0,-40,0.015,-0.2,10.0
1650,-0.0054,-2.3,0.01,-20,0.015,-0.4,-50.0
1651,0.0072,2.5,0.0,-10,-0.004,0.3,20.0
1652,0.0058,2.0,0.0,-30,0.012,0.0,10.0
1653,0.0053,1.4,0.0,-10,-0.012,-0.1,-10.0
1654,-0.0027,5.7,0.02,-30,-0.016,-0.3,10.0
1655,-0.0019,4.7,0.0,-50,-0.008,0.4,40.0
1656,-0.0055,5.6,0.0,-20,-0.019,0.1,10.0
1657,0.0062,1.1,0.0,10,-0.003,0.0,10.0
1658,-0.0073,-1.2,0.01,-60,0.001,0.2,10.0
1659,-0.0076,-2.7,0.0,-10,0.016,-0.2,-30.0
1660,0.0081,-0.3,0.0,0,-0.006999999999999999,0.0,10.0
1661,-0.0051,3.0,0.01,-10,0.008,-0.4,-30.0
1662,0.0077,1.4,-0.01,-40,-0.003,0.0,10.0
1663,-0.0056,5.6,0.0,-30,-0.011,0.2,-10.0
1664,0.004,6.1,-0.01,-10,-0.037000000000000005,0.2,30.0
1665,0.0113,4.0,0.01,0,-0.006,-0.2,-10.0
1666,0.0037,-5.6,0.0,0,0.004,-0.2,-40.0
1667,0.0015,-3.4,0.0,0,0.01,-0.1,-20.0
1668,0.003,-2.4,0.0,40,-0.002,-0.2,-10.0
1669,-0.0059,-2.1,0.0,40,0.015,-0.3,-10.0
1670,-0.0119,0.5,0.02,-20,-0.015,-0.2,-10.0
1671,-0.0003,3.0,0.0,-30,-0.005,0.2,40.0
1672,0.0032,8.0,0.0,-40,-0.017,0.3,60.0
1673,0.0029,5.7,0.0,-30,-0.051,0.0,30.0
1674,0.006999999999999999,2.4,0.0,-10,0.013,-0.1,10.0
1675,-0.0062,-1.3,0.01,0,-0.012,-0.1,-10.0
1676,-0.0061,-7.1,0.0,-20,0.005,0.0,-10.0
1677,0.0103,1.5,0.01,0,-0.006,-0.1,20.0
1678,-0.0051,2.6,0.0,-10,0.004,-0.2,-10.0
1679,-0.0007,-3.0,0.0,-10,-0.001,0.0,-20.0
